task,student,buckets,origin,eval_day,arm,seed,teacher,n,base_rate,logloss,ne,cane,cane_mult,cal_mult,cal_clip_frac,cane_shift,ne_miscalibration,auc,pr_auc,ece,pred_mean,cal_ratio,n_train,eval_rows,secs,n_teacher,frac_censored,n_train_band0,n_train_band1,frac_sum_gt1,dom_auc,weight_p99,n_train_band2
1d,S1,64,55,56,E,0,n13,276883,0.1439958393978684,0.3033023001154591,0.7359003742561087,0.7359001652576237,0.7359023450699915,0.9991300249386892,0.0,-0.0013727341174625,2.0899848496291892e-07,0.8360630413469343,0.5507175500189636,0.0045449248938119,0.1441212212661756,1.000870732576938,13953795.0,276883,7.7,,,,,,0.7066692584962853,3.3928611278533936,
7d,S1,64,55,56,oracle,0,n13,276883,0.1924422951210439,0.3701520781371974,0.7558057291716389,0.7553253021660976,0.7558655507603759,1.039497882088382,7.223267589559489e-05,0.0640639416105504,0.0004804270055412,0.8259429270943238,0.5777677944856894,0.0094378802704649,0.1851300502261934,0.9620029220174748,14244147.0,276883,7.7,,,,,,,,
7d,S1,64,55,56,A,0,n13,276883,0.1924422951210439,0.3716400992571938,0.7588440881436633,0.7587498461871646,0.7588106405342611,1.0171897808930184,0.0,0.0283282168023624,9.4241956498764e-05,0.8231488709455989,0.5760466677941349,0.0066101776320377,0.1891901577619995,0.9831007141283634,12350370.0,276883,6.4,,,,,,,,
7d,S1,64,55,56,B_teacher,0,n13,276883,0.1924422951210439,0.3468944259034139,0.7083164191187592,0.7077086842224762,0.7082114201840085,1.042885684358355,1.805816897389872e-05,0.0748765293748715,0.0006077348962829,0.8526119767680709,0.6211233122532127,0.0080082908998465,0.1845286573661674,0.9588778664799288,12350370.0,276883,0.0,,,,,,,,
7d,S1,64,55,56,B,0,n13,276883,0.1924422951210439,0.3683985436519517,0.7522252240535302,0.7508547061115857,0.7551634299170353,1.0677139648414269,0.0012207322226355,0.1091468415878512,0.0013705179419445,0.8283899767754361,0.5822738246364855,0.0125622733875512,0.1802376867381562,0.9365804259650348,14244147.0,276883,21.3,12350370.0,,,,,,,
7d,S1,64,55,56,B_nofresh,0,n13,276883,0.1924422951210439,0.3694891796809874,0.7544521707813037,0.7530463506263742,0.7570185179426531,1.0686165024453336,0.0010726552370495,0.1105652519018432,0.0014058201549295,0.8270699285838232,0.5802539744078001,0.0129556825714109,0.1800854606687009,0.935789404067486,12350370.0,276883,18.9,12350370.0,,,,,,,
7d,S1,64,55,56,C,0,n13,276883,0.1924422951210439,0.3702539872107098,0.7560138151615996,0.7554784186191172,0.7563464434384095,1.041700542119851,0.0001697467883546,0.0677473053321109,0.0005353965424823,0.8257525002383876,0.5779973781532415,0.0095765727171434,0.1847385955367034,0.9599687813975876,14244147.0,276883,7.9,,0.1329511702060699,,,,,,
7d,S1,64,55,56,D,0,n13,276883,0.1924422951210439,0.3717952378923603,0.7591608624540085,0.7591601299313738,0.7581453611931565,0.9985057342628322,0.0,-0.0024910063705238,7.325226346610592e-07,0.8241141427716308,0.5794905547791246,0.0104700162331399,0.1927302853830063,1.0014965019086957,,276883,6.7,,,14240961.0,13953795.0,0.0005236868746578,,,12350370.0
7d,S1,64,55,56,E,0,n13,276883,0.1924422951210439,0.3725994743785429,0.7608030159897246,0.7607915094483363,0.7607891365073107,0.9940841068868804,0.0,-0.009847331861898,1.1506541388262017e-05,0.8218043612459915,0.5748094939810181,0.0062797567968506,0.1935875383056923,1.0059510991797729,12350370.0,276883,6.5,,,,,,0.742596105612,4.826269626617432,
1d,S2,160,55,56,oracle,0,n13,276883,0.1439958393978684,0.2963141884312905,0.718945164876669,0.7189077654051104,0.7189805317460309,0.9885693456982528,0.0,-0.0185414681025545,3.739947155867451e-05,0.8464544605610159,0.5659205557658933,0.0056480184562954,0.1456608380833014,1.0115628249565771,14244147.0,276883,7.6,,,,,,,,
1d,S2,160,55,56,A,0,n13,276883,0.1439958393978684,0.2966071298700323,0.7196559267611757,0.71963487804835,0.7196819692484397,0.9914053984557638,0.0,-0.0139131753831016,2.1048712825710855e-05,0.84605164220143,0.5652694305701608,0.0054745300300406,0.145244155037041,1.008669109082544,13953795.0,276883,7.4,,,,,,,,
1d,S2,160,55,56,B_teacher,0,n13,276883,0.1439958393978684,0.2825797524917432,0.6856213933646764,0.6854433412725677,0.6856042167348477,1.0248371599336277,0.0,0.0419309143511459,0.0001780520921087,0.8656836316675683,0.5937291819850739,0.0036296019255305,0.1405060677222068,0.9757647742444894,13953795.0,276883,0.0,,,,,,,,
1d,S2,160,55,56,B,0,n13,276883,0.1439958393978684,0.2951566573952957,0.7161366549435847,0.7159643374331287,0.7161375722013887,1.0249696456269282,0.0,0.0403650325604269,0.0001723175104559,0.8484744286249826,0.5674023307875129,0.0053370707823953,0.1404879061660334,0.975638648682464,14244147.0,276883,21.8,13953795.0,,,,,,,
1d,S2,160,55,56,B_nofresh,0,n13,276883,0.1439958393978684,0.2953417816514564,0.7165858207077107,0.716411087987783,0.7165825746918831,1.0251535779958434,0.0,0.0406378895220995,0.0001747327199277,0.8481818730339201,0.5670673883416163,0.005515781084417,0.1404626999199258,0.97546360024903,13953795.0,276883,21.5,13953795.0,,,,,,,
1d,S2,160,55,56,C,0,n13,276883,0.1439958393978684,0.29631008442465,0.7189352073523723,0.7189018593734025,0.7189619049278775,0.9892090001750932,0.0,-0.0175227308524022,3.334797896981101e-05,0.8464216134624795,0.5659344974418167,0.0052852731862503,0.1455666490826313,1.010908715774924,14244147.0,276883,8.0,,0.0203839503228664,,,,,,
1d,S2,160,55,56,D,0,n13,276883,0.1439958393978684,0.2970989895245623,0.7208493226032524,0.720845093627202,0.720835184067778,1.0038974983863538,7.223267589559489e-06,0.006233687786705,4.228976050457689e-06,0.8457609300006002,0.5655364021953238,0.0069184115289279,0.143436794721896,0.9961176331322484,,276883,14.7,,,14240961.0,13953795.0,3.611633701439132e-06,,,
1d,S2,160,55,56,E,0,n13,276883,0.1439958393978684,0.2960695605527977,0.7183516258653667,0.718318060432209,0.7183767942842051,0.989180296268288,0.0,-0.0175898089591229,3.356543315768956e-05,0.8465395581083285,0.5670881840345042,0.0056059887459307,0.1455708731169606,1.0109380501942162,13953795.0,276883,7.4,,,,,,0.7066692584962853,3.3928611278533936,
7d,S2,160,55,56,oracle,0,n13,276883,0.1924422951210439,0.3617344547169439,0.7386179612707956,0.7386138068861093,0.7386153024026266,1.0035363181661254,0.0,0.0059986093663554,4.154384686261281e-06,0.8359822291800401,0.5935182279045649,0.0044105766551523,0.1917641560523841,0.9964761433122942,14244147.0,276883,7.4,,,,,,,,
7d,S2,160,55,56,A,0,n13,276883,0.1924422951210439,0.3638403158813435,0.7429178748114763,0.7429102409980193,0.7429110592238531,1.0048008069066598,0.0,0.0081282637137925,7.633813457030847e-06,0.8326860928379467,0.5911384804695636,0.0046226106371317,0.1915228309912381,0.995222130721173,12350370.0,276883,6.3,,,,,,,,
7d,S2,160,55,56,B_teacher,0,n13,276883,0.1924422951210439,0.3468944259034139,0.7083164191187592,0.7077086842224762,0.7082114201840085,1.042885684358355,1.805816897389872e-05,0.0748765293748715,0.0006077348962829,0.8526119767680709,0.6211233122532127,0.0080082908998465,0.1845286573661674,0.9588778664799288,12350370.0,276883,0.0,,,,,,,,
7d,S2,160,55,56,B,0,n13,276883,0.1924422951210439,0.3608664925021884,0.73684568751262,0.735899410258703,0.7380046823710462,1.055150620864964,0.000426172787784,0.0915809774780392,0.000946277253917,0.8373053648931275,0.5960830693861617,0.0109276574093742,0.1823837197416313,0.9477319922157142,14244147.0,276883,22.2,12350370.0,,,,,,,
7d,S2,160,55,56,B_nofresh,0,n13,276883,0.1924422951210439,0.3623309703400395,0.7398359739528936,0.7390226868159337,0.7402184865077808,1.0510501470726896,0.0001589118869703,0.0847400775275671,0.0008132871369598,0.8352293143372613,0.5937535770916667,0.0100432077025208,0.1830952554043406,0.9514293897252468,12350370.0,276883,19.0,12350370.0,,,,,,,
7d,S2,160,55,56,C,0,n13,276883,0.1924422951210439,0.361895599691914,0.7389469997998308,0.7389253553347479,0.7389742534220167,1.0080766582035854,0.0,0.0137380365468733,2.1644465082903963e-05,0.8356480095023053,0.5935622499037784,0.0049419848662912,0.1909004573759105,0.991988051565465,14244147.0,276883,8.0,,0.1329511702060699,,,,,,
7d,S2,160,55,56,D,0,n13,276883,0.1924422951210439,0.3648801459021851,0.7450410818216108,0.7449405109394749,0.7454471206634683,1.017649498085478,0.0003683866470675,0.0294531404305669,0.0001005708821358,0.832829572505306,0.5915578854709848,0.0128713980804729,0.189104692217791,0.9826566041464352,,276883,6.5,,,14240961.0,13953795.0,0.0002022514818236,,,12350370.0
7d,S2,160,55,56,E,0,n13,276883,0.1924422951210439,0.364370330888093,0.7440001012862384,0.7439976312416461,0.7439924821313806,0.9972889292459258,0.0,-0.0046256035456993,2.470044592306486e-06,0.8321119893477977,0.5905149123052338,0.0058874167714815,0.1929654380767609,1.002718440638987,12350370.0,276883,6.7,,,,,,0.742596105612,4.826269626617432,
1d,S3,896,55,56,oracle,0,n13,276883,0.1439958393978684,0.2883986091704332,0.6997396470210469,0.6997394804325388,0.6997351861735203,1.0007603398744611,0.0,0.001255993322681,1.665885080992524e-07,0.8578371168263076,0.5823668053536117,0.0049674195243132,0.1438864368025733,0.9992402378030324,14244147.0,276883,7.6,,,,,,,,
1d,S3,896,55,56,A,0,n13,276883,0.1439958393978684,0.2886311638018681,0.7003038927924862,0.7003037667820065,0.7003001727371335,1.0006613988878197,0.0,0.0010922093656256,1.2601047971738666e-07,0.8575754976398842,0.5817965660456754,0.0048619341388773,0.1439006636589679,0.9993390382715326,13953795.0,276883,7.4,,,,,,,,
1d,S3,896,55,56,B_teacher,0,n13,276883,0.1439958393978684,0.2825797524917432,0.6856213933646764,0.6854433412725677,0.6856042167348477,1.0248371599336277,0.0,0.0419309143511459,0.0001780520921087,0.8656836316675683,0.5937291819850739,0.0036296019255305,0.1405060677222068,0.9757647742444894,13953795.0,276883,0.0,,,,,,,,
1d,S3,896,55,56,B,0,n13,276883,0.1439958393978684,0.2866280593967316,0.695443773759914,0.6952748609424756,0.6954679824742932,1.0243065101155509,0.0,0.0406266138224893,0.0001689128174383,0.8604409463512848,0.5852078010018804,0.0041072807441734,0.1405788579647164,0.9762702766452116,14244147.0,276883,22.3,13953795.0,,,,,,,
1d,S3,896,55,56,B_nofresh,0,n13,276883,0.1439958393978684,0.2867788572622817,0.6958096536284581,0.6956229360480951,0.6958327537552085,1.0255774410278184,0.0,0.0427237864566933,0.000186717580363,0.8602155462193308,0.584959711636267,0.0044179174055127,0.1404046477987639,0.9750604488704576,13953795.0,276883,21.5,13953795.0,,,,,,,
1d,S3,896,55,56,C,0,n13,276883,0.1439958393978684,0.2884069962078318,0.6997599964346786,0.6997594862709651,0.6997531708686042,1.0013300921905972,0.0,0.0021991451724291,5.101637134963255e-07,0.8578014599055915,0.5823091333242957,0.0047586497013251,0.1438045660675697,0.9986716746046376,14244147.0,276883,8.1,,0.0203839503228664,,,,,,
1d,S3,896,55,56,D,0,n13,276883,0.1439958393978684,0.2889707305454079,0.7011277813471087,0.7010585600945475,0.7011873029795942,0.984637064723758,0.0,-0.0254450848525859,6.922125256125788e-05,0.8573549634782326,0.5816018517105768,0.0057509796788296,0.1462425542941213,1.0156026375876397,,276883,15.3,,,14240961.0,13953795.0,3.611633701439132e-06,,,
1d,S3,896,55,56,E,0,n13,276883,0.1439958393978684,0.2885581789524427,0.7001268101327542,0.7001250992447872,0.7001368120325953,0.9975722689576876,0.0,-0.004024666019973,1.710887967076857e-06,0.8575940735042646,0.5820346176360635,0.0046298994542228,0.1443462733264651,1.002433639263899,13953795.0,276883,7.5,,,,,,0.7066692584962853,3.3928611278533936,
7d,S3,896,55,56,oracle,0,n13,276883,0.1924422951210439,0.3524672365683172,0.7196954237952141,0.7196954043462298,0.7196964657850234,0.9997619720088186,0.0,-0.0004154119142439,1.9448984311942752e-08,0.8467636631377619,0.6103138238044749,0.0046254116163927,0.1924881126798314,1.0002380846619954,14244147.0,276883,7.5,,,,,,,,
7d,S3,896,55,56,A,0,n13,276883,0.1924422951210439,0.3549990041163088,0.7248649866066207,0.7248471723272939,0.7248804224771094,0.992840488386092,0.0,-0.0125831713224414,1.7814279326788807e-05,0.8432513634877736,0.6074567392501288,0.0053344834532077,0.1938300234248784,1.0072111398534382,12350370.0,276883,6.4,,,,,,,,
7d,S3,896,55,56,B_teacher,0,n13,276883,0.1924422951210439,0.3468944259034139,0.7083164191187592,0.7077086842224762,0.7082114201840085,1.042885684358355,1.805816897389872e-05,0.0748765293748715,0.0006077348962829,0.8526119767680709,0.6211233122532127,0.0080082908998465,0.1845286573661674,0.9588778664799288,12350370.0,276883,0.0,,,,,,,,
7d,S3,896,55,56,B,0,n13,276883,0.1924422951210439,0.3517217622860796,0.7181732555656022,0.71725148534673,0.7184545860869931,1.0534523999093244,7.945594348515437e-05,0.0919288661259798,0.0009217702188721,0.8477530007691338,0.6125791192939348,0.0102071273171604,0.1826777319389165,0.9492597862856212,14244147.0,276883,22.3,12350370.0,,,,,,,
7d,S3,896,55,56,B_nofresh,0,n13,276883,0.1924422951210439,0.3529873798317457,0.7207574933652885,0.719984343934734,0.7209608076969322,1.0487838264034697,5.0562873126916425e-05,0.0841539435116401,0.0007731494305545,0.8460355131792092,0.6109561582965085,0.0094153565926311,0.1834909065874657,0.9534853368489092,12350370.0,276883,19.3,12350370.0,,,,,,,
7d,S3,896,55,56,C,0,n13,276883,0.1924422951210439,0.352674366123041,0.7201183572687445,0.7201115949017699,0.7201158075144811,1.0044397258948454,0.0,0.0077834845078982,6.762366974610856e-06,0.8464709141389755,0.6099939082209579,0.0036646534536732,0.1915916805755556,0.9955798981458144,14244147.0,276883,8.2,,0.1329511702060699,,,,,,
7d,S3,896,55,56,D,0,n13,276883,0.1924422951210439,0.3538464722145718,0.7225116560005366,0.7225017416172754,0.7223613752603318,0.994634386616007,0.0,-0.0093594844121381,9.9143832611448e-06,0.8456716742198426,0.607711830692061,0.0051291331902428,0.1934804363398096,1.0053945584992774,,276883,6.4,,,14240961.0,13953795.0,0.0001264071761397,,,12350370.0
7d,S3,896,55,56,E,0,n13,276883,0.1924422951210439,0.355280827244273,0.7254404353135424,0.7252444989413158,0.7253178455523487,0.9766590456624048,0.0,-0.0418354516324718,0.0001959363722265,0.8433165729266928,0.6063322096974667,0.0073900741879547,0.197041430144665,1.0238987745429262,12350370.0,276883,6.6,,,,,,0.742596105612,4.826269626617432,
1d,S4,131072,55,56,oracle,0,n13,276883,0.1439958393978684,0.2849150003717294,0.6912873899239128,0.6912631554706238,0.6912361440190156,1.00916875569978,0.0,0.01525308288433,2.423445328902929e-05,0.8628445060438062,0.5883178444323033,0.0047236890592772,0.1426875719096342,0.9909145466028404,14244147.0,276883,7.7,,,,,,,,
1d,S4,131072,55,56,A,0,n13,276883,0.1439958393978684,0.2850803430559413,0.6916885597902332,0.6916756550552908,0.6916519590148218,1.006682620653424,0.0,0.0111200495136635,1.2904734942420504e-05,0.8626682426666352,0.5879053620325327,0.0045473757228954,0.1430399576227934,0.9933617403178308,13953795.0,276883,7.4,,,,,,,,
1d,S4,131072,55,56,B_teacher,0,n13,276883,0.1439958393978684,0.2825797524917432,0.6856213933646764,0.6854433412725677,0.6856042167348477,1.0248371599336277,0.0,0.0419309143511459,0.0001780520921087,0.8656836316675683,0.5937291819850739,0.0036296019255305,0.1405060677222068,0.9757647742444894,13953795.0,276883,0.0,,,,,,,,
1d,S4,131072,55,56,B,0,n13,276883,0.1439958393978684,0.2842796473837095,0.6897458371513469,0.6896295193033292,0.6897455464838012,1.0200573893830522,0.0,0.0337813722285811,0.0001163178480176,0.863647784806598,0.5897646253778414,0.0038277858447896,0.1411644490757128,0.9803369990827836,14244147.0,276883,22.0,13953795.0,,,,,,,
1d,S4,131072,55,56,B_nofresh,0,n13,276883,0.1439958393978684,0.2843386078668856,0.6898888925835643,0.6897855800639987,0.6898867121388902,1.0188936358791263,0.0,0.0318205858607726,0.0001033125195656,0.863569725677596,0.589638820459437,0.0036475311081876,0.1413256833954265,0.9814567142105814,13953795.0,276883,21.9,13953795.0,,,,,,,
1d,S4,131072,55,56,C,0,n13,276883,0.1439958393978684,0.2849262786549149,0.6913147543481653,0.6912923759158095,0.6912744542725224,1.0087995295234171,0.0,0.0146712148920191,2.237843235575188e-05,0.862806457091584,0.5882588415354543,0.004526976880896,0.1427397963457573,0.991277226777084,14244147.0,276883,8.1,,0.0203839503228664,,,,,,
1d,S4,131072,55,56,D,0,n13,276883,0.1439958393978684,0.2853131986528515,0.692253535792224,0.69224040778381,0.6923022813157693,0.9932843380713626,0.0,-0.0111236040753705,1.312800841402062e-05,0.8626068357976651,0.588320377475146,0.0061364100013153,0.1449694049112481,1.006761066968676,,276883,15.2,,,14240961.0,13953795.0,0.0,,,
1d,S4,131072,55,56,E,0,n13,276883,0.1439958393978684,0.2852633793219972,0.6921326594777123,0.6921310051961977,0.6921423653362136,0.997623743342138,0.0,-0.0039760377662496,1.6542815145514922e-06,0.8623900873084198,0.5877134812914853,0.004172692023949,0.144338825492934,1.0023819167032868,13953795.0,276883,7.6,,,,,,0.7066692584962853,3.3928611278533936,
7d,S4,131072,55,56,oracle,0,n13,276883,0.1924422951210439,0.3476207620530137,0.7097995095985821,0.7097988003756519,0.7098049169802172,0.998572600169486,0.0,-0.0025253728234942,7.092229301619568e-07,0.852329296301412,0.6175241902142948,0.0035095834052357,0.1927173798764166,1.0014294402132322,14244147.0,276883,7.6,,,,,,,,
7d,S4,131072,55,56,A,0,n13,276883,0.1924422951210439,0.3496021793664998,0.7138453238621391,0.7138155451011612,0.7138791807920079,0.9907829739985532,0.0,-0.016308754923391,2.977876097787213e-05,0.8496529896211042,0.6156036483785348,0.0042258677566575,0.1942325415064358,1.009302769873254,12350370.0,276883,6.6,,,,,,,,
7d,S4,131072,55,56,B_teacher,0,n13,276883,0.1924422951210439,0.3468944259034139,0.7083164191187592,0.7077086842224762,0.7082114201840085,1.042885684358355,1.805816897389872e-05,0.0748765293748715,0.0006077348962829,0.8526119767680709,0.6211233122532127,0.0080082908998465,0.1845286573661674,0.9588778664799288,12350370.0,276883,0.0,,,,,,,,
7d,S4,131072,55,56,B,0,n13,276883,0.1924422951210439,0.3487548250454087,0.7121151289278244,0.7116285949792492,0.7120309471122412,1.0383046061523538,0.0,0.0668491693711171,0.0004865339485751,0.8506750353145798,0.6176488810850613,0.0074904801849356,0.1853428117151261,0.9631085079220644,14244147.0,276883,22.4,12350370.0,,,,,,,
7d,S4,131072,55,56,B_nofresh,0,n13,276883,0.1924422951210439,0.3490993410182458,0.7128185888337416,0.7123555148337921,0.7127376398937162,1.037367736184934,0.0,0.0651683772757244,0.0004630739999494,0.8503982140925381,0.6168408898930269,0.0073686573330471,0.1855101989471713,0.963978312722199,12350370.0,276883,19.2,12350370.0,,,,,,,
7d,S4,131072,55,56,C,0,n13,276883,0.1924422951210439,0.3479833202825166,0.7105398096082314,0.7105295425782687,0.7105435265177814,1.005438711517264,0.0,0.0096551994483788,1.026702996265172e-05,0.8518441143194239,0.6170091891266066,0.0029243474826801,0.191401318565343,0.9945907080611042,14244147.0,276883,8.1,,0.1329511702060699,,,,,,
7d,S4,131072,55,56,D,0,n13,276883,0.1924422951210439,0.3494345704015382,0.7135030866481376,0.7134944492740453,0.7133850663703508,0.9949983315958112,0.0,-0.0087500527923044,8.637374092290706e-06,0.8508511340329776,0.6148621429046622,0.0052354981358966,0.1934096661372271,1.0050268108451668,,276883,6.7,,,14240961.0,13953795.0,2.8893069611513056e-05,,,12350370.0
7d,S4,131072,55,56,E,0,n13,276883,0.1924422951210439,0.3499697344613025,0.7145958268657587,0.7144059982068769,0.7145392351066915,0.9770709338828112,0.0,-0.0412747701708991,0.0001898286588818,0.8494212661634932,0.6146867362992513,0.0056902681886828,0.196958366529533,1.023467145856105,12350370.0,276883,6.7,,,,,,0.742596105612,4.826269626617432,
1d,S0,36,56,57,oracle,0,n13,274261,0.1377702261714206,0.3023086089344549,0.7540841476727742,0.7539204439002515,0.7542268352749519,0.975308268567744,0.0,-0.0377572425290216,0.0001637037725227,0.8258122856691552,0.5237120711536238,0.0069448895920098,0.1412581340807644,1.025316848249955,14523358.0,274261,7.3,,,,,,,,
1d,S0,36,56,57,A,0,n13,274261,0.1377702261714206,0.3025851950589353,0.754774069182691,0.754631404520727,0.7549202061408817,0.9768985822803272,0.0,-0.0352198109508473,0.0001426646619639,0.8254846249521023,0.5229648989422326,0.0070965974853671,0.1410281769985071,1.0236477134256334,14244147.0,274261,7.1,,,,,,,,
1d,S0,36,56,57,B_teacher,0,n13,274261,0.1377702261714206,0.2794796333467801,0.6971391315882116,0.6969784318304288,0.6970283822599067,0.9767235378032028,0.0,-0.0393605273724393,0.0001606997577827,0.8593496221233159,0.5764542092032847,0.0038966928735946,0.1410534515030593,1.0238311674654113,14244147.0,274261,37.3,,,,,,,,
1d,S0,36,56,57,B,0,n13,274261,0.1377702261714206,0.301802558425508,0.7528218459868791,0.7527979657161303,0.7527950530182574,0.9905970195889,0.0,-0.0146612289674516,2.388027074873289e-05,0.8261845120887252,0.5246802001651865,0.0050600306045627,0.1390779736331082,1.0094922357176102,14523358.0,274261,23.4,14244147.0,,,,,,,
1d,S0,36,56,57,B_nofresh,0,n13,274261,0.1377702261714206,0.3019696138935147,0.7532385522151599,0.753219740385799,0.7532167806331991,0.9916462252814312,0.0,-0.0130121590890162,1.881182936092074e-05,0.8259378845102733,0.5242294566338576,0.0047783894463334,0.1389308229679603,1.008424148154447,14244147.0,274261,22.4,14244147.0,,,,,,,
1d,S0,36,56,57,C,0,n13,274261,0.1377702261714206,0.3022877601148686,0.7540321419941958,0.7538792526087345,0.7541679547933757,0.976128421060285,0.0,-0.0365012926827868,0.0001528893854613,0.8258072673963841,0.5237948006983478,0.006907209796617,0.1411394476371998,1.0244553671675551,14523358.0,274261,8.4,,0.0192249603569507,,,,,,
1d,S0,36,56,57,D,0,n13,274261,0.1377702261714206,0.303422747222435,0.7568632746855389,0.7561371349427883,0.7568106973122184,0.9490096809515636,0.0,-0.0792035907262338,0.0007261397427505,0.823274161104598,0.5238665552222532,0.0088641785192262,0.1451726246177801,1.0537300304432182,,274261,15.6,,,14520485.0,14244147.0,0.0,,,
1d,S0,36,56,57,E,0,n13,274261,0.1377702261714206,0.3014682645270329,0.7519879771453919,0.7515163349304478,0.7520604090789577,0.9587113579754832,0.0,-0.064093065695015,0.0004716422149441,0.8265405702902634,0.5272376024789585,0.0080731508177037,0.1437035506310793,1.0430668122172937,14244147.0,274261,8.2,,,,,,0.7125951206464199,3.477999687194824,
7d,S0,36,56,57,oracle,0,n13,274261,0.191004189439986,0.3797025791269139,0.7785963469731527,0.7784463571007753,0.7784464697766483,1.022134337960229,0.0,0.0352782482654742,0.0001499898723774,0.8100122259498147,0.5551911216987889,0.006825674350217,0.1868679901911464,0.9783449815369668,14523358.0,274261,7.7,,,,,,,,
7d,S0,36,56,57,A,0,n13,274261,0.191004189439986,0.3807798181862667,0.7808052716487699,0.7806959132456124,0.7806928531056808,1.018853961570637,0.0,0.0301115018933687,0.0001093584031575,0.8082803546964064,0.5537737600357394,0.0063019617717729,0.1874696439767867,0.9814949322652956,12636518.0,274261,6.7,,,,,,,,
7d,S0,36,56,57,B_teacher,0,n13,274261,0.191004189439986,0.3516794322530539,0.7211336880761567,0.721070977993954,0.7210778830635921,1.0137204091121057,0.0,0.0236242555798503,6.271008220271046e-05,0.8461498631074142,0.6053360000507185,0.003715520620044,0.1884190036257455,0.9864652926104912,12636518.0,274261,32.6,,,,,,,,
7d,S0,36,56,57,B,0,n13,274261,0.191004189439986,0.3781653306133566,0.7754441532751333,0.7746421135493191,0.7751667238514972,1.0520765760714414,6.563091361877919e-05,0.0822423310451508,0.0008020397258141,0.812937883121493,0.5585447835081712,0.0108865295087758,0.1815497025446709,0.950501154330514,14523358.0,274261,22.8,12636518.0,,,,,,,
7d,S0,36,56,57,B_nofresh,0,n13,274261,0.191004189439986,0.3796227921207722,0.7784327403111684,0.7776751227995873,0.7781393762643942,1.050590974039188,4.010778054480951e-05,0.0798694369913247,0.000757617511581,0.810381131438555,0.5563364464213085,0.0103788673836084,0.1818064252975976,0.9518452230322504,12636518.0,274261,19.8,12636518.0,,,,,,,
7d,S0,36,56,57,C,0,n13,274261,0.191004189439986,0.3798217985869783,0.7788408115651704,0.778584926599631,0.7786948700817913,1.0290058412051233,0.0,0.0461984219717533,0.0002558849655394,0.8097892644735152,0.555173757771182,0.0071116403239817,0.1856201216664532,0.9718117817765224,14523358.0,274261,8.4,,0.1299175322055816,,,,,,
7d,S0,36,56,57,D,0,n13,274261,0.191004189439986,0.3804417038323451,0.7801119537328689,0.7799914370133878,0.7798094812186972,0.9807217067368244,0.0,-0.0313802199346821,0.0001205167194811,0.8092915839856639,0.5560195291785042,0.0078005554701414,0.1947588068337125,1.0196572515227798,,274261,6.7,,,14520485.0,14244147.0,3.281545650679618e-05,,,12636518.0
7d,S0,36,56,57,E,0,n13,274261,0.191004189439986,0.3800936686511603,0.7793982927371713,0.779393099838092,0.7793743739989335,1.0040783824067316,0.0,0.0065260788697797,5.192899079298208e-06,0.8096576972028844,0.5540667431468667,0.0047425619712727,0.1902283654211909,0.9959381832353008,12636518.0,274261,9.4,,,,,,0.7426607182474999,4.949392318725586,
1d,S1,64,56,57,oracle,0,n13,274261,0.1377702261714206,0.2983434719063367,0.7441934370284653,0.7435982396122505,0.7440360492526847,0.9542434910671796,0.0,-0.0726904314376113,0.0005951974162148,0.8312886023102357,0.5350881583325653,0.0082661953055819,0.144376385546361,1.0479505591195055,14523358.0,274261,7.5,,,,,,,,
1d,S1,64,56,57,A,0,n13,274261,0.1377702261714206,0.2986220458930846,0.74488831709854,0.7443661103520861,0.7447620898301192,0.957012966051592,0.0,-0.0680562779722202,0.0005222067464538,0.830935071179677,0.5342317345102957,0.0078362128598468,0.1439585784713324,1.044917922194683,14244147.0,274261,7.5,,,,,,,,
1d,S1,64,56,57,B_teacher,0,n13,274261,0.1377702261714206,0.2794796333467801,0.6971391315882116,0.6969784318304288,0.6970283822599067,0.9767235378032028,0.0,-0.0393605273724393,0.0001606997577827,0.8593496221233159,0.5764542092032847,0.0038966928735946,0.1410534515030593,1.0238311674654113,14244147.0,274261,0.0,,,,,,,,
1d,S1,64,56,57,B,0,n13,274261,0.1377702261714206,0.2970468148871608,0.7409590319396536,0.7408058609025688,0.7407731701044289,0.9766475735726988,0.0,-0.0374003382927935,0.0001531710370847,0.8335970983253301,0.5364725632125167,0.0043702732890581,0.1410644227246067,1.023910801663977,14523358.0,274261,22.1,14244147.0,,,,,,,
1d,S1,64,56,57,B_nofresh,0,n13,274261,0.1377702261714206,0.297280447447425,0.7415418092899131,0.7413714372159786,0.7413417777731406,0.9753876961623784,0.0,-0.0394266741467169,0.0001703720739344,0.8331921888647883,0.5359945120902736,0.0043172875510767,0.1412466311739134,1.0252333548336294,14244147.0,274261,22.1,14244147.0,,,,,,,
1d,S1,64,56,57,C,0,n13,274261,0.1377702261714206,0.2983235607180933,0.7441437701947332,0.7435598833227974,0.7439717064003559,0.9546831344194412,0.0,-0.0720302582482295,0.0005838868719357,0.831282641589957,0.5351369788060876,0.0082154155994388,0.1443098984410162,1.047467964968415,14523358.0,274261,8.2,,0.0192249603569507,,,,,,
1d,S1,64,56,57,D,0,n13,274261,0.1377702261714206,0.2985378600379563,0.7446783223549756,0.7437056120636019,0.7442014573360417,0.9420433830260644,0.0,-0.0927603628441304,0.0009727102913736,0.8310729814898004,0.5362867686929353,0.0097993075769102,0.1462461587797266,1.061522237742136,,274261,15.0,,,14520485.0,14244147.0,3.281545650679618e-05,,,
